day;sensor;time_[s];speed_[km/h];occupancy_[%];PL/h;VL/h;speed_per_lane;occupancy_per_lane;flow_per_lane_[veh/h]
2018-09-03;Poste 13 Sens 1;66600;;;16.00;898.00;[];[];[]
2018-09-03;Poste 13 Sens 1;70200;;;8.00;611.00;[];[];[]
2018-09-03;Poste 13 Sens 1;73800;;;10.00;387.00;[];[];[]
2018-09-03;Poste 13 Sens 1;77400;;;8.00;206.00;[];[];[]
2018-09-03;Poste 13 Sens 1;81000;;;6.00;85.00;[];[];[]
2018-09-03;Poste 13 Sens 1;84600;;;1.00;48.00;[];[];[]
2018-09-04;Poste 13 Sens 1;1800;;;0.00;25.00;[];[];[]
2018-09-04;Poste 13 Sens 1;5400;;;0.00;11.00;[];[];[]
2018-09-04;Poste 13 Sens 1;9000;;;4.00;8.00;[];[];[]
2018-09-04;Poste 13 Sens 1;12600;;;1.00;18.00;[];[];[]
2018-09-04;Poste 13 Sens 1;16200;;;4.00;61.00;[];[];[]
2018-09-04;Poste 13 Sens 1;19800;;;11.00;297.00;[];[];[]
2018-09-04;Poste 13 Sens 1;23400;;;22.00;659.00;[];[];[]
2018-09-04;Poste 13 Sens 1;27000;;;27.00;885.00;[];[];[]
2018-09-04;Poste 13 Sens 1;30600;;;28.00;615.00;[];[];[]
2018-09-04;Poste 13 Sens 1;34200;;;24.00;649.00;[];[];[]
2018-09-04;Poste 13 Sens 1;37800;;;25.00;730.00;[];[];[]
2018-09-04;Poste 13 Sens 1;41400;;;27.00;861.00;[];[];[]
2018-09-04;Poste 13 Sens 1;45000;;;23.00;770.00;[];[];[]
2018-09-04;Poste 13 Sens 1;48600;;;20.00;768.00;[];[];[]
2018-09-04;Poste 13 Sens 1;52200;;;17.00;797.00;[];[];[]
2018-09-04;Poste 13 Sens 1;55800;;;20.00;867.00;[];[];[]
2018-09-04;Poste 13 Sens 1;59400;;;13.00;928.00;[];[];[]
2018-09-04;Poste 13 Sens 1;63000;;;11.00;857.00;[];[];[]
2018-09-04;Poste 13 Sens 1;66600;;;18.00;880.00;[];[];[]
2018-09-04;Poste 13 Sens 1;70200;;;11.00;603.00;[];[];[]
2018-09-04;Poste 13 Sens 1;73800;;;9.00;369.00;[];[];[]
2018-09-04;Poste 13 Sens 1;77400;;;5.00;197.00;[];[];[]
2018-09-04;Poste 13 Sens 1;81000;;;4.00;112.00;[];[];[]
2018-09-04;Poste 13 Sens 1;84600;;;4.00;73.00;[];[];[]
2018-09-05;Poste 13 Sens 1;1800;;;0.00;37.00;[];[];[]
2018-09-05;Poste 13 Sens 1;5400;;;0.00;23.00;[];[];[]
2018-09-05;Poste 13 Sens 1;9000;;;0.00;24.00;[];[];[]
2018-09-05;Poste 13 Sens 1;12600;;;0.00;16.00;[];[];[]
2018-09-05;Poste 13 Sens 1;16200;;;3.00;63.00;[];[];[]
2018-09-05;Poste 13 Sens 1;19800;;;10.00;312.00;[];[];[]
2018-09-05;Poste 13 Sens 1;23400;;;24.00;684.00;[];[];[]
2018-09-05;Poste 13 Sens 1;27000;;;29.00;924.00;[];[];[]
2018-09-05;Poste 13 Sens 1;30600;;;25.00;648.00;[];[];[]
2018-09-05;Poste 13 Sens 1;34200;;;25.00;683.00;[];[];[]
2018-09-05;Poste 13 Sens 1;37800;;;23.00;754.00;[];[];[]
2018-09-05;Poste 13 Sens 1;41400;;;25.00;816.00;[];[];[]
2018-09-05;Poste 13 Sens 1;45000;;;20.00;817.00;[];[];[]
2018-09-05;Poste 13 Sens 1;48600;;;17.00;839.00;[];[];[]
2018-09-05;Poste 13 Sens 1;52200;;;18.00;836.00;[];[];[]
2018-09-05;Poste 13 Sens 1;55800;;;19.00;877.00;[];[];[]
2018-09-05;Poste 13 Sens 1;59400;;;13.00;902.00;[];[];[]
2018-09-05;Poste 13 Sens 1;63000;;;11.00;886.00;[];[];[]
2018-09-05;Poste 13 Sens 1;66600;;;15.00;917.00;[];[];[]
2018-09-05;Poste 13 Sens 1;70200;;;13.00;630.00;[];[];[]
2018-09-05;Poste 13 Sens 1;73800;;;10.00;398.00;[];[];[]
2018-09-05;Poste 13 Sens 1;77400;;;7.00;225.00;[];[];[]
2018-09-05;Poste 13 Sens 1;81000;;;5.00;117.00;[];[];[]
2018-09-05;Poste 13 Sens 1;84600;;;7.00;68.00;[];[];[]
2018-09-06;Poste 13 Sens 1;1800;;;5.00;31.00;[];[];[]
2018-09-06;Poste 13 Sens 1;5400;;;3.00;31.00;[];[];[]
2018-09-06;Poste 13 Sens 1;9000;;;5.00;18.00;[];[];[]
2018-09-06;Poste 13 Sens 1;12600;;;1.00;22.00;[];[];[]
2018-09-06;Poste 13 Sens 1;16200;;;8.00;55.00;[];[];[]
2018-09-06;Poste 13 Sens 1;19800;;;6.00;274.00;[];[];[]
2018-09-06;Poste 13 Sens 1;23400;;;20.00;691.00;[];[];[]
2018-09-06;Poste 13 Sens 1;27000;;;25.00;948.00;[];[];[]
2018-09-06;Poste 13 Sens 1;30600;;;27.00;654.00;[];[];[]
2018-09-06;Poste 13 Sens 1;34200;;;22.00;628.00;[];[];[]
2018-09-06;Poste 13 Sens 1;37800;;;21.00;768.00;[];[];[]
2018-09-06;Poste 13 Sens 1;41400;;;23.00;874.00;[];[];[]
2018-09-06;Poste 13 Sens 1;45000;;;21.00;794.00;[];[];[]
2018-09-06;Poste 13 Sens 1;48600;;;20.00;817.00;[];[];[]
2018-09-06;Poste 13 Sens 1;52200;;;20.00;822.00;[];[];[]
2018-09-06;Poste 13 Sens 1;55800;;;18.00;857.00;[];[];[]
2018-09-06;Poste 13 Sens 1;59400;;;15.00;919.00;[];[];[]
2018-09-06;Poste 13 Sens 1;63000;;;12.00;826.00;[];[];[]
2018-09-06;Poste 13 Sens 1;66600;;;18.00;923.00;[];[];[]
2018-09-06;Poste 13 Sens 1;70200;;;9.00;613.00;[];[];[]
2018-09-06;Poste 13 Sens 1;73800;;;3.00;399.00;[];[];[]
2018-09-06;Poste 13 Sens 1;77400;;;4.00;211.00;[];[];[]
2018-09-06;Poste 13 Sens 1;81000;;;1.00;118.00;[];[];[]
2018-09-06;Poste 13 Sens 1;84600;;;2.00;71.00;[];[];[]
2018-09-07;Poste 13 Sens 1;1800;;;0.00;41.00;[];[];[]
2018-09-07;Poste 13 Sens 1;5400;;;0.00;33.00;[];[];[]
2018-09-07;Poste 13 Sens 1;9000;;;1.00;20.00;[];[];[]
2018-09-07;Poste 13 Sens 1;12600;;;0.00;22.00;[];[];[]
2018-09-07;Poste 13 Sens 1;16200;;;5.00;59.00;[];[];[]
2018-09-07;Poste 13 Sens 1;19800;;;10.00;301.00;[];[];[]
2018-09-07;Poste 13 Sens 1;23400;;;21.00;642.00;[];[];[]
2018-09-07;Poste 13 Sens 1;27000;;;28.00;919.00;[];[];[]
2018-09-07;Poste 13 Sens 1;30600;;;23.00;676.00;[];[];[]
2018-09-07;Poste 13 Sens 1;34200;;;20.00;653.00;[];[];[]
2018-09-07;Poste 13 Sens 1;37800;;;22.00;779.00;[];[];[]
2018-09-07;Poste 13 Sens 1;41400;;;22.00;836.00;[];[];[]
2018-09-07;Poste 13 Sens 1;45000;;;24.00;895.00;[];[];[]
2018-09-07;Poste 13 Sens 1;48600;;;21.00;872.00;[];[];[]
2018-09-07;Poste 13 Sens 1;52200;;;19.00;879.00;[];[];[]
2018-09-07;Poste 13 Sens 1;55800;;;19.00;833.00;[];[];[]
2018-09-07;Poste 13 Sens 1;59400;;;14.00;910.00;[];[];[]
2018-09-07;Poste 13 Sens 1;63000;;;11.00;881.00;[];[];[]
2018-09-07;Poste 13 Sens 1;66600;;;14.00;944.00;[];[];[]
2018-09-07;Poste 13 Sens 1;70200;;;8.00;743.00;[];[];[]
2018-09-07;Poste 13 Sens 1;73800;;;3.00;466.00;[];[];[]
2018-09-07;Poste 13 Sens 1;77400;;;3.00;244.00;[];[];[]
2018-09-07;Poste 13 Sens 1;81000;;;1.00;159.00;[];[];[]
2018-09-07;Poste 13 Sens 1;84600;;;1.00;153.00;[];[];[]
2018-09-08;Poste 13 Sens 1;1800;;;0.00;98.00;[];[];[]
2018-09-08;Poste 13 Sens 1;5400;;;0.00;65.00;[];[];[]
2018-09-08;Poste 13 Sens 1;9000;;;0.00;48.00;[];[];[]
2018-09-08;Poste 13 Sens 1;12600;;;0.00;28.00;[];[];[]
2018-09-08;Poste 13 Sens 1;16200;;;1.00;42.00;[];[];[]
2018-09-08;Poste 13 Sens 1;19800;;;6.00;166.00;[];[];[]
2018-09-08;Poste 13 Sens 1;23400;;;10.00;308.00;[];[];[]
2018-09-08;Poste 13 Sens 1;27000;;;6.00;449.00;[];[];[]
2018-09-08;Poste 13 Sens 1;30600;;;11.00;583.00;[];[];[]
2018-09-08;Poste 13 Sens 1;34200;;;7.00;774.00;[];[];[]
2018-09-08;Poste 13 Sens 1;37800;;;15.00;886.00;[];[];[]
2018-09-08;Poste 13 Sens 1;41400;;;8.00;877.00;[];[];[]
2018-09-08;Poste 13 Sens 1;45000;;;9.00;860.00;[];[];[]
2018-09-08;Poste 13 Sens 1;48600;;;4.00;783.00;[];[];[]
2018-09-08;Poste 13 Sens 1;52200;;;1.00;759.00;[];[];[]
2018-09-08;Poste 13 Sens 1;55800;;;4.00;854.00;[];[];[]
2018-09-08;Poste 13 Sens 1;59400;;;2.00;800.00;[];[];[]
2018-09-08;Poste 13 Sens 1;63000;;;7.00;831.00;[];[];[]
2018-09-08;Poste 13 Sens 1;66600;;;13.00;870.00;[];[];[]
2018-09-08;Poste 13 Sens 1;70200;;;8.00;742.00;[];[];[]
2018-09-08;Poste 13 Sens 1;73800;;;2.00;477.00;[];[];[]
2018-09-08;Poste 13 Sens 1;77400;;;2.00;320.00;[];[];[]
2018-09-08;Poste 13 Sens 1;81000;;;3.00;250.00;[];[];[]
2018-09-08;Poste 13 Sens 1;84600;;;2.00;190.00;[];[];[]
2018-09-09;Poste 13 Sens 1;1800;;;0.00;171.00;[];[];[]
2018-09-09;Poste 13 Sens 1;5400;;;0.00;111.00;[];[];[]
2018-09-09;Poste 13 Sens 1;9000;;;0.00;75.00;[];[];[]
2018-09-09;Poste 13 Sens 1;12600;;;0.00;52.00;[];[];[]
2018-09-09;Poste 13 Sens 1;16200;;;0.00;48.00;[];[];[]
2018-09-09;Poste 13 Sens 1;19800;;;1.00;108.00;[];[];[]
2018-09-09;Poste 13 Sens 1;23400;;;2.00;238.00;[];[];[]
2018-09-09;Poste 13 Sens 1;27000;;;5.00;305.00;[];[];[]
2018-09-09;Poste 13 Sens 1;30600;;;7.00;456.00;[];[];[]
2018-09-09;Poste 13 Sens 1;34200;;;8.00;738.00;[];[];[]
2018-09-09;Poste 13 Sens 1;37800;;;4.00;1061.00;[];[];[]
2018-09-09;Poste 13 Sens 1;41400;;;10.00;914.00;[];[];[]
2018-09-09;Poste 13 Sens 1;45000;;;3.00;923.00;[];[];[]
2018-09-09;Poste 13 Sens 1;48600;;;2.00;510.00;[];[];[]
2018-09-09;Poste 13 Sens 1;52200;;;2.00;531.00;[];[];[]
2018-09-09;Poste 13 Sens 1;55800;;;4.00;608.00;[];[];[]
2018-09-09;Poste 13 Sens 1;59400;;;2.00;618.00;[];[];[]
2018-09-09;Poste 13 Sens 1;63000;;;1.00;701.00;[];[];[]
2018-09-09;Poste 13 Sens 1;66600;;;0.00;588.00;[];[];[]
2018-09-09;Poste 13 Sens 1;70200;;;1.00;462.00;[];[];[]
2018-09-09;Poste 13 Sens 1;73800;;;3.00;284.00;[];[];[]
2018-09-09;Poste 13 Sens 1;77400;;;1.00;205.00;[];[];[]
2018-09-09;Poste 13 Sens 1;81000;;;0.00;145.00;[];[];[]
2018-09-09;Poste 13 Sens 1;84600;;;0.00;74.00;[];[];[]
2018-09-03;Poste 13 Sens 2;1800;;;0.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2;5400;;;1.00;20.00;[];[];[]
2018-09-03;Poste 13 Sens 2;9000;;;2.00;21.00;[];[];[]
2018-09-03;Poste 13 Sens 2;12600;;;4.00;40.00;[];[];[]
2018-09-03;Poste 13 Sens 2;16200;;;12.00;142.00;[];[];[]
2018-09-03;Poste 13 Sens 2;19800;;;24.00;676.00;[];[];[]
2018-09-03;Poste 13 Sens 2;23400;;;32.00;723.00;[];[];[]
2018-09-03;Poste 13 Sens 2;27000;;;32.00;770.00;[];[];[]
2018-09-03;Poste 13 Sens 2;30600;;;28.00;655.00;[];[];[]
2018-09-03;Poste 13 Sens 2;34200;;;32.00;753.00;[];[];[]
2018-09-03;Poste 13 Sens 2;37800;;;33.00;788.00;[];[];[]
2018-09-03;Poste 13 Sens 2;41400;;;21.00;644.00;[];[];[]
2018-09-03;Poste 13 Sens 2;45000;;;24.00;759.00;[];[];[]
2018-09-03;Poste 13 Sens 2;48600;;;16.00;738.00;[];[];[]
2018-09-03;Poste 13 Sens 2;52200;;;20.00;792.00;[];[];[]
2018-09-03;Poste 13 Sens 2;55800;;;18.00;835.00;[];[];[]
2018-09-03;Poste 13 Sens 2;59400;;;15.00;760.00;[];[];[]
2018-09-03;Poste 13 Sens 2;63000;;;23.00;798.00;[];[];[]
2018-09-03;Poste 13 Sens 2;66600;;;12.00;604.00;[];[];[]
2018-09-03;Poste 13 Sens 2;70200;;;10.00;414.00;[];[];[]
2018-09-03;Poste 13 Sens 2;73800;;;7.00;209.00;[];[];[]
2018-09-03;Poste 13 Sens 2;77400;;;5.00;150.00;[];[];[]
2018-09-03;Poste 13 Sens 2;81000;;;3.00;99.00;[];[];[]
2018-09-03;Poste 13 Sens 2;84600;;;2.00;36.00;[];[];[]
2018-09-04;Poste 13 Sens 2;1800;;;1.00;20.00;[];[];[]
2018-09-04;Poste 13 Sens 2;5400;;;1.00;17.00;[];[];[]
2018-09-04;Poste 13 Sens 2;9000;;;4.00;18.00;[];[];[]
2018-09-04;Poste 13 Sens 2;12600;;;5.00;36.00;[];[];[]
2018-09-04;Poste 13 Sens 2;16200;;;12.00;153.00;[];[];[]
2018-09-04;Poste 13 Sens 2;19800;;;23.00;637.00;[];[];[]
2018-09-04;Poste 13 Sens 2;23400;;;28.00;739.00;[];[];[]
2018-09-04;Poste 13 Sens 2;27000;;;34.00;755.00;[];[];[]
2018-09-04;Poste 13 Sens 2;30600;;;31.00;622.00;[];[];[]
2018-09-04;Poste 13 Sens 2;34200;;;35.00;711.00;[];[];[]
2018-09-04;Poste 13 Sens 2;37800;;;30.00;804.00;[];[];[]
2018-09-04;Poste 13 Sens 2;41400;;;18.00;703.00;[];[];[]
2018-09-04;Poste 13 Sens 2;45000;;;15.00;793.00;[];[];[]
2018-09-04;Poste 13 Sens 2;48600;;;12.00;769.00;[];[];[]
2018-09-04;Poste 13 Sens 2;52200;;;16.00;806.00;[];[];[]
2018-09-04;Poste 13 Sens 2;55800;;;13.00;827.00;[];[];[]
2018-09-04;Poste 13 Sens 2;59400;;;19.00;778.00;[];[];[]
2018-09-04;Poste 13 Sens 2;63000;;;26.00;812.00;[];[];[]
2018-09-04;Poste 13 Sens 2;66600;;;13.00;620.00;[];[];[]
2018-09-04;Poste 13 Sens 2;70200;;;8.00;445.00;[];[];[]
2018-09-04;Poste 13 Sens 2;73800;;;6.00;225.00;[];[];[]
2018-09-04;Poste 13 Sens 2;77400;;;5.00;151.00;[];[];[]
2018-09-04;Poste 13 Sens 2;81000;;;3.00;95.00;[];[];[]
2018-09-04;Poste 13 Sens 2;84600;;;1.00;42.00;[];[];[]
2018-09-05;Poste 13 Sens 2;1800;;;0.00;25.00;[];[];[]
2018-09-05;Poste 13 Sens 2;5400;;;1.00;23.00;[];[];[]
2018-09-05;Poste 13 Sens 2;9000;;;3.00;28.00;[];[];[]
2018-09-05;Poste 13 Sens 2;12600;;;3.00;45.00;[];[];[]
2018-09-05;Poste 13 Sens 2;16200;;;9.00;156.00;[];[];[]
2018-09-05;Poste 13 Sens 2;19800;;;15.00;673.00;[];[];[]
2018-09-05;Poste 13 Sens 2;23400;;;37.00;714.00;[];[];[]
2018-09-05;Poste 13 Sens 2;27000;;;28.00;762.00;[];[];[]
2018-09-05;Poste 13 Sens 2;30600;;;27.00;598.00;[];[];[]
2018-09-05;Poste 13 Sens 2;34200;;;39.00;835.00;[];[];[]
2018-09-05;Poste 13 Sens 2;37800;;;34.00;794.00;[];[];[]
2018-09-05;Poste 13 Sens 2;41400;;;22.00;761.00;[];[];[]
2018-09-05;Poste 13 Sens 2;45000;;;24.00;815.00;[];[];[]
2018-09-05;Poste 13 Sens 2;48600;;;15.00;807.00;[];[];[]
2018-09-05;Poste 13 Sens 2;52200;;;12.00;826.00;[];[];[]
2018-09-05;Poste 13 Sens 2;55800;;;15.00;796.00;[];[];[]
2018-09-05;Poste 13 Sens 2;59400;;;14.00;787.00;[];[];[]
2018-09-05;Poste 13 Sens 2;63000;;;22.00;747.00;[];[];[]
2018-09-05;Poste 13 Sens 2;66600;;;15.00;663.00;[];[];[]
2018-09-05;Poste 13 Sens 2;70200;;;8.00;429.00;[];[];[]
2018-09-05;Poste 13 Sens 2;73800;;;12.00;242.00;[];[];[]
2018-09-05;Poste 13 Sens 2;77400;;;13.00;169.00;[];[];[]
2018-09-05;Poste 13 Sens 2;81000;;;8.00;91.00;[];[];[]
2018-09-05;Poste 13 Sens 2;84600;;;6.00;47.00;[];[];[]
2018-09-06;Poste 13 Sens 2;1800;;;4.00;23.00;[];[];[]
2018-09-06;Poste 13 Sens 2;5400;;;2.00;28.00;[];[];[]
2018-09-06;Poste 13 Sens 2;9000;;;3.00;22.00;[];[];[]
2018-09-06;Poste 13 Sens 2;12600;;;6.00;30.00;[];[];[]
2018-09-06;Poste 13 Sens 2;16200;;;10.00;147.00;[];[];[]
2018-09-06;Poste 13 Sens 2;19800;;;16.00;667.00;[];[];[]
2018-09-06;Poste 13 Sens 2;23400;;;26.00;742.00;[];[];[]
2018-09-06;Poste 13 Sens 2;27000;;;31.00;771.00;[];[];[]
2018-09-06;Poste 13 Sens 2;30600;;;25.00;584.00;[];[];[]
2018-09-06;Poste 13 Sens 2;34200;;;31.00;774.00;[];[];[]
2018-09-06;Poste 13 Sens 2;37800;;;29.00;772.00;[];[];[]
2018-09-06;Poste 13 Sens 2;41400;;;19.00;771.00;[];[];[]
2018-09-06;Poste 13 Sens 2;45000;;;23.00;750.00;[];[];[]
2018-09-06;Poste 13 Sens 2;48600;;;14.00;782.00;[];[];[]
2018-09-06;Poste 13 Sens 2;52200;;;18.00;805.00;[];[];[]
2018-09-06;Poste 13 Sens 2;55800;;;17.00;781.00;[];[];[]
2018-09-06;Poste 13 Sens 2;59400;;;15.00;771.00;[];[];[]
2018-09-06;Poste 13 Sens 2;63000;;;20.00;754.00;[];[];[]
2018-09-06;Poste 13 Sens 2;66600;;;13.00;631.00;[];[];[]
2018-09-06;Poste 13 Sens 2;70200;;;11.00;456.00;[];[];[]
2018-09-06;Poste 13 Sens 2;73800;;;9.00;262.00;[];[];[]
2018-09-06;Poste 13 Sens 2;77400;;;8.00;128.00;[];[];[]
2018-09-06;Poste 13 Sens 2;81000;;;2.00;81.00;[];[];[]
2018-09-06;Poste 13 Sens 2;84600;;;0.00;40.00;[];[];[]
2018-09-07;Poste 13 Sens 2;1800;;;1.00;24.00;[];[];[]
2018-09-07;Poste 13 Sens 2;5400;;;1.00;32.00;[];[];[]
2018-09-07;Poste 13 Sens 2;9000;;;4.00;31.00;[];[];[]
2018-09-07;Poste 13 Sens 2;12600;;;3.00;41.00;[];[];[]
2018-09-07;Poste 13 Sens 2;16200;;;10.00;166.00;[];[];[]
2018-09-07;Poste 13 Sens 2;19800;;;16.00;645.00;[];[];[]
2018-09-07;Poste 13 Sens 2;23400;;;32.00;732.00;[];[];[]
2018-09-07;Poste 13 Sens 2;27000;;;32.00;775.00;[];[];[]
2018-09-07;Poste 13 Sens 2;30600;;;27.00;643.00;[];[];[]
2018-09-07;Poste 13 Sens 2;34200;;;32.00;782.00;[];[];[]
2018-09-07;Poste 13 Sens 2;37800;;;28.00;857.00;[];[];[]
2018-09-07;Poste 13 Sens 2;41400;;;21.00;711.00;[];[];[]
2018-09-07;Poste 13 Sens 2;45000;;;23.00;792.00;[];[];[]
2018-09-07;Poste 13 Sens 2;48600;;;11.00;816.00;[];[];[]
2018-09-07;Poste 13 Sens 2;52200;;;15.00;907.00;[];[];[]
2018-09-07;Poste 13 Sens 2;55800;;;16.00;866.00;[];[];[]
2018-09-07;Poste 13 Sens 2;59400;;;16.00;800.00;[];[];[]
2018-09-07;Poste 13 Sens 2;63000;;;24.00;810.00;[];[];[]
2018-09-07;Poste 13 Sens 2;66600;;;10.00;611.00;[];[];[]
2018-09-07;Poste 13 Sens 2;70200;;;11.00;515.00;[];[];[]
2018-09-07;Poste 13 Sens 2;73800;;;8.00;290.00;[];[];[]
2018-09-07;Poste 13 Sens 2;77400;;;7.00;168.00;[];[];[]
2018-09-07;Poste 13 Sens 2;81000;;;1.00;118.00;[];[];[]
2018-09-07;Poste 13 Sens 2;84600;;;0.00;91.00;[];[];[]
2018-09-08;Poste 13 Sens 2;1800;;;0.00;61.00;[];[];[]
2018-09-08;Poste 13 Sens 2;5400;;;0.00;44.00;[];[];[]
2018-09-08;Poste 13 Sens 2;9000;;;0.00;43.00;[];[];[]
2018-09-08;Poste 13 Sens 2;12600;;;0.00;41.00;[];[];[]
2018-09-08;Poste 13 Sens 2;16200;;;2.00;83.00;[];[];[]
2018-09-08;Poste 13 Sens 2;19800;;;5.00;202.00;[];[];[]
2018-09-08;Poste 13 Sens 2;23400;;;8.00;335.00;[];[];[]
2018-09-08;Poste 13 Sens 2;27000;;;12.00;551.00;[];[];[]
2018-09-08;Poste 13 Sens 2;30600;;;14.00;769.00;[];[];[]
2018-09-08;Poste 13 Sens 2;34200;;;10.00;938.00;[];[];[]
2018-09-08;Poste 13 Sens 2;37800;;;7.00;930.00;[];[];[]
2018-09-08;Poste 13 Sens 2;41400;;;12.00;771.00;[];[];[]
2018-09-08;Poste 13 Sens 2;45000;;;10.00;670.00;[];[];[]
2018-09-08;Poste 13 Sens 2;48600;;;9.00;824.00;[];[];[]
2018-09-08;Poste 13 Sens 2;52200;;;7.00;914.00;[];[];[]
2018-09-08;Poste 13 Sens 2;55800;;;6.00;806.00;[];[];[]
2018-09-08;Poste 13 Sens 2;59400;;;5.00;843.00;[];[];[]
2018-09-08;Poste 13 Sens 2;63000;;;9.00;818.00;[];[];[]
2018-09-08;Poste 13 Sens 2;66600;;;14.00;820.00;[];[];[]
2018-09-08;Poste 13 Sens 2;70200;;;8.00;616.00;[];[];[]
2018-09-08;Poste 13 Sens 2;73800;;;6.00;346.00;[];[];[]
2018-09-08;Poste 13 Sens 2;77400;;;2.00;211.00;[];[];[]
2018-09-08;Poste 13 Sens 2;81000;;;1.00;140.00;[];[];[]
2018-09-08;Poste 13 Sens 2;84600;;;1.00;123.00;[];[];[]
2018-09-09;Poste 13 Sens 2;1800;;;0.00;101.00;[];[];[]
2018-09-09;Poste 13 Sens 2;5400;;;0.00;69.00;[];[];[]
2018-09-09;Poste 13 Sens 2;9000;;;0.00;82.00;[];[];[]
2018-09-09;Poste 13 Sens 2;12600;;;0.00;48.00;[];[];[]
2018-09-09;Poste 13 Sens 2;16200;;;0.00;61.00;[];[];[]
2018-09-09;Poste 13 Sens 2;19800;;;0.00;151.00;[];[];[]
2018-09-09;Poste 13 Sens 2;23400;;;1.00;164.00;[];[];[]
2018-09-09;Poste 13 Sens 2;27000;;;3.00;233.00;[];[];[]
2018-09-09;Poste 13 Sens 2;30600;;;2.00;458.00;[];[];[]
2018-09-09;Poste 13 Sens 2;34200;;;3.00;629.00;[];[];[]
2018-09-09;Poste 13 Sens 2;37800;;;6.00;660.00;[];[];[]
2018-09-09;Poste 13 Sens 2;41400;;;13.00;723.00;[];[];[]
2018-09-09;Poste 13 Sens 2;45000;;;8.00;580.00;[];[];[]
2018-09-09;Poste 13 Sens 2;48600;;;5.00;529.00;[];[];[]
2018-09-09;Poste 13 Sens 2;52200;;;5.00;588.00;[];[];[]
2018-09-09;Poste 13 Sens 2;55800;;;6.00;795.00;[];[];[]
2018-09-09;Poste 13 Sens 2;59400;;;8.00;947.00;[];[];[]
2018-09-09;Poste 13 Sens 2;63000;;;11.00;982.00;[];[];[]
2018-09-09;Poste 13 Sens 2;66600;;;7.00;904.00;[];[];[]
2018-09-09;Poste 13 Sens 2;70200;;;6.00;589.00;[];[];[]
2018-09-09;Poste 13 Sens 2;73800;;;4.00;340.00;[];[];[]
2018-09-09;Poste 13 Sens 2;77400;;;2.00;198.00;[];[];[]
2018-09-09;Poste 13 Sens 2;81000;;;1.00;89.00;[];[];[]
2018-09-09;Poste 13 Sens 2;84600;;;0.00;41.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;359;;;0.00;42.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;719;;;0.00;42.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;1079;;;0.00;38.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;1439;;;0.00;37.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;1799;;;0.00;33.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;2159;;;0.00;27.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;2519;;;0.00;35.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;2879;;;0.00;29.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;3239;;;0.00;27.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;3599;;;0.00;36.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;3959;;;1.00;30.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;4319;;;1.00;26.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;4679;;;1.00;35.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;5039;;;1.00;26.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;5399;;;0.00;11.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;5759;;;1.00;22.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;6119;;;1.00;30.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;6479;;;1.00;24.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;6839;;;1.00;35.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;7199;;;1.00;24.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;7559;;;2.00;32.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;7919;;;2.00;26.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;8279;;;2.00;26.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;8639;;;2.00;31.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;8999;;;2.00;25.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;9359;;;2.00;24.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;9719;;;2.00;27.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;10079;;;1.00;23.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;10439;;;2.00;24.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;10799;;;2.00;27.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;11159;;;7.00;44.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;11519;;;7.00;44.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;11879;;;8.00;50.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;12239;;;9.00;52.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;12599;;;8.00;46.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;12959;;;8.00;45.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;13319;;;8.00;49.00;[];[];[]
2018-09-03;Poste 12 Sens 1*;13679;;;8.00;51.00;[];[];[]
